,user_id,username,date,tweet
0,40467140,rorymcevoy,2020-05-28,It ’ s funny how Mother Nature still to balance the come end of the year despite the and we ’ had . Who could have we ’ d have had such a good Spring after the wretched winter . Only saving grace
1,822978812,bycroft_m,2020-05-28,"Well I ’ m another one that lost all respect for you Morgan , you are not helping . Try to report evenly , starting with illegal flooding our . ‍️"
2,955212886791610372,react_volunteer,2020-05-28,My very first domestic deployment was to 🇬🇧 following flash flooding overnight . An incredibly rewarding experience being able to help . Cannot believe this was exactly 2 ago with
3,1097170861356994563,granny_spice,2020-05-28,She ' s gorgeous . a bit more ' cuddly '! I ' no doubt flood my twitter account with many when she but it ' s lovely to hear about her sister .
4,4748773288,dacraik64,2020-05-28,"Who is building it ? Where is the capital coming from ? When is it opening ? There is no free trade agreement with the EU , so will & ; other will flood the ? You are probably too young to remember "" Fantasy Island ."""
5,339214310,jen__ward,2020-05-28,Oh my lord just the flood . everybody will be
6,23412626,agent_prince,2020-05-28,I ' m 37 days behind on The Last Post . I ' m optimistic they will flood my with Anti - optimism and Pict propaganda .
7,996874375583412224,sloughforeu,2020-05-28,"can also have a massive impact on which are forested and the of forest , which can radically alert the nature of an area . These also alter flood ."
8,545363894,bam95hanson,2020-05-28,The video of literally had me In flood of
9,28955528,gleesonb,2020-05-28,Wait till that
10,1256174261611438084,oliverd1999,2020-05-28,Watch Premier league from last 10 then the lad will be in
11,519930215,annellis6,2020-05-28,It ' s not nice to see anyone lose their but ' t this an opportunity to Divert elsewhere . Sustainable organic farming perhaps or land for or Flood . End grouse shooting .
12,246324373,floodmary,2020-05-28,"I am the case featured in my ( pinned tweet ) whose property flood resilience was during the winter . To date , only one on their insurance ( I thought they ' d have to ) ' t flooded , or & ; in a few days ."
13,335414590,hlane852,2020-05-28,"Totally agree jess , l dont mind if it ' s just a couple of , its something , just chill out and hope they do the flood with but the technical , it will be hard to get it synchronized together , it ' s free and a bonus for us all . Let ' s just enjoy it"
14,1091772573501792256,seamus_byrne1,2020-05-28,Huge thanks to Flood for her and she had over her coaching career
15,366044843,terrylloyd8,2020-05-28,and Me ... no dog owner can watch that without flooding their !
16,344799890,vbp2011,2020-05-28,Interesting new on ' Natural mitigation of flood risk ' flooding
17,193459739,madocleonard,2020-05-28,"13 - year - old Maxwell , who High School , ( ), won £ 1000 from Western Solar , for his "" house "" design ; a wooden sustainable house , generating its own energy and put together easily . It to cope with flooding and solar ."
18,307004396,hjmkent,2020-05-28,"Yes - I see a second wave happening & ; being worse than last time ! People took out of initial fear & ; might have lived with it a bit longer , but once the were the flood ( mixed metaphor - but you know what I mean ) - "" Great it ' s over ! !"""
19,891532802,garethaethwy,2020-05-28,"He ’ s never , because that instant insignificance and obscurity : he ’ d much rather do something , anything , to try keeping him relevant ( and keep the flooding in to his ). Except he ’ s never actually been relevant ..."
20,717349034533515264,atuglobalgalway,2020-05-28,"Thank you again to & ; Consul General Frank Flood for an informative & ; helpful yesterday on in Canada . Pic is a throwback to last visit , in good company in"
21,996874375583412224,sloughforeu,2020-05-28,The like this will continue to flood in . Each group were made different mutually incompatible about how would make their life better . The moment more detail is added to the idea it to collapse like a pack of .
22,496246862,nottsfalconcam,2020-05-28,"Day 22 - 07 : 43 , : Feeding - "" I think we are safe from the flooding up here .. just ..."" -"
23,19497937,peteg1973,2020-05-28,atk79 They are lovely We have a boggy / probe to flooding area at the bottom of our garden . Would love to make that a more wild flower / wildlife area Maybe some
24,3223972461,sharon_k93,2020-05-28,"Don ’ t be silent because you ’ re not black ...! My mind is flooding right now but I don ’ t need to tell y ’ all , do your own research start with your history and go as near as the world , who was there for you was there no black people as your allies ?"
25,40467140,rorymcevoy,2020-05-28,It ’ s funny how Mother Nature still to balance the come end of the year despite the and we ’ had . Who could have we ’ d have had such a good Spring after the wretched winter . Only saving grace
26,822978812,bycroft_m,2020-05-28,"Well I ’ m another one that lost all respect for you Morgan , you are not helping . Try to report evenly , starting with illegal flooding our . ‍️"
27,955212886791610372,react_volunteer,2020-05-28,My very first domestic deployment was to 🇬🇧 following flash flooding overnight . An incredibly rewarding experience being able to help . Cannot believe this was exactly 2 ago with
28,1097170861356994563,granny_spice,2020-05-28,She ' s gorgeous . a bit more ' cuddly '! I ' no doubt flood my twitter account with many when she but it ' s lovely to hear about her sister .
29,4748773288,dacraik64,2020-05-28,"Who is building it ? Where is the capital coming from ? When is it opening ? There is no free trade agreement with the EU , so will & ; other will flood the ? You are probably too young to remember "" Fantasy Island ."""
30,339214310,jen__ward,2020-05-28,Oh my lord just the flood . everybody will be
31,23412626,agent_prince,2020-05-28,I ' m 37 days behind on The Last Post . I ' m optimistic they will flood my with Anti - optimism and Pict propaganda .
32,996874375583412224,sloughforeu,2020-05-28,"can also have a massive impact on which are forested and the of forest , which can radically alert the nature of an area . These also alter flood ."
33,545363894,bam95hanson,2020-05-28,The video of literally had me In flood of
34,28955528,gleesonb,2020-05-28,Wait till that
35,1256174261611438084,oliverd1999,2020-05-28,Watch Premier league from last 10 then the lad will be in
36,519930215,annellis6,2020-05-28,It ' s not nice to see anyone lose their but ' t this an opportunity to Divert elsewhere . Sustainable organic farming perhaps or land for or Flood . End grouse shooting .
37,246324373,floodmary,2020-05-28,"I am the case featured in my ( pinned tweet ) whose property flood resilience was during the winter . To date , only one on their insurance ( I thought they ' d have to ) ' t flooded , or & ; in a few days ."
38,335414590,hlane852,2020-05-28,"Totally agree jess , l dont mind if it ' s just a couple of , its something , just chill out and hope they do the flood with but the technical , it will be hard to get it synchronized together , it ' s free and a bonus for us all . Let ' s just enjoy it"
39,1091772573501792256,seamus_byrne1,2020-05-28,Huge thanks to Flood for her and she had over her coaching career
40,366044843,terrylloyd8,2020-05-28,and Me ... no dog owner can watch that without flooding their !
41,344799890,vbp2011,2020-05-28,Interesting new on ' Natural mitigation of flood risk ' flooding
42,193459739,madocleonard,2020-05-28,"13 - year - old Maxwell , who High School , ( ), won £ 1000 from Western Solar , for his "" house "" design ; a wooden sustainable house , generating its own energy and put together easily . It to cope with flooding and solar ."
43,2207093694,hestermcqueen,2020-05-28,Good Morning to the - a wondrous vision seeing y ’ all .
44,307004396,hjmkent,2020-05-28,"Yes - I see a second wave happening & ; being worse than last time ! People took out of initial fear & ; might have lived with it a bit longer , but once the were the flood ( mixed metaphor - but you know what I mean ) - "" Great it ' s over ! !"""
45,891532802,garethaethwy,2020-05-28,"He ’ s never , because that instant insignificance and obscurity : he ’ d much rather do something , anything , to try keeping him relevant ( and keep the flooding in to his ). Except he ’ s never actually been relevant ..."
46,717349034533515264,atuglobalgalway,2020-05-28,"Thank you again to & ; Consul General Frank Flood for an informative & ; helpful yesterday on in Canada . Pic is a throwback to last visit , in good company in"
47,996874375583412224,sloughforeu,2020-05-28,The like this will continue to flood in . Each group were made different mutually incompatible about how would make their life better . The moment more detail is added to the idea it to collapse like a pack of .
48,496246862,nottsfalconcam,2020-05-28,"Day 22 - 07 : 43 , : Feeding - "" I think we are safe from the flooding up here .. just ..."" -"
49,19497937,peteg1973,2020-05-28,atk79 They are lovely We have a boggy / probe to flooding area at the bottom of our garden . Would love to make that a more wild flower / wildlife area Maybe some
50,3223972461,sharon_k93,2020-05-28,"Don ’ t be silent because you ’ re not black ...! My mind is flooding right now but I don ’ t need to tell y ’ all , do your own research start with your history and go as near as the world , who was there for you was there no black people as your allies ?"
0,118651513,mad_scots_wench,2020-07-16,"hen1966 Bless , , I ' m so sorry you had to go through this , I ' been getting the usual E - flooding my , but been getting to my Landline as well . I have an Answer Machine on my phone , which I keep on 24 / 7 , genuine leave a message , but scam don ' t ."
1,20368766,nick_ely,2020-07-16,"Quite a few in the and . However some are not just tidal and estuary shape related alone they are also by - , and effectively need a combination of meteorological combining with the flood spring leading to up ."
2,14875121,tvpauld,2020-07-15,"The can ’ t Tweet ! Quick , flood the with wholesome content !"
3,147172037,stun_uk,2020-07-15,fed up with you flooding my feed . unfollowed
4,267450541,bedform,2020-07-15,"Come & ; work with us & ; join our team ! Lecturer in Flood Hazard & ; Risk ( full - time , post ). Build on our in flood hazard , risk & ; resilience & ; contribute to our innovative new in Flood Risk Management"
5,975125145022058504,every_station,2020-07-15,"So sad seeing bus station all closed up . As a I must of caught a bus from here over a hundred times . Sometimes to , sometimes to Chard , sometimes to or , once or twice a national express bus ... ah the are flooding back !"
6,431932590,mrshoefsmit,2020-07-15,Mysterious flooding in the homestead turned this up . Many of mammy cooking carnage Great to be home though
7,48010114,tonyinselby,2020-07-15,", whose eponymous flood EVERYONE ."
8,3919613235,ep_designs3,2020-07-15,"To all in the world , join & ; post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post an image ."
10,1112467617497972738,dom_flood,2020-07-15,Won ’ t need to
11,1112467617497972738,dom_flood,2020-07-15,mate
12,87409592,ffyncwraig,2020-07-15,Doctor Who actor aged 83 as flood in for star
13,1112467617497972738,dom_flood,2020-07-15,You ’ t winning . Simple .
14,1112467617497972738,dom_flood,2020-07-15,I ’ m dad help
15,888877930469830656,thatunicawn,2020-07-15,"of change Taking over Tibet ’ t colonialism ? people and beating when they demonstrate ’ t oppression ? You really are blind , they don ’ t value their people , the in China are by them opening a dam"
