,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
8693,10,1216809194,eiona_cymru,2017-11-24,Stormy Skies lake flooding …,Negative,1,0,0
8694,11,1216809194,eiona_cymru,2017-11-24,No overnight parking irony flooding …,Negative,1,0,0
8695,12,262799549,drmickmolloy,2017-11-24,and the winner is a ride spent many days as a lad doing that to,Positive,0,1,0
8696,13,31531939,cmdr_nippon,2017-11-24,"So 1 - 3 of . hack // G . U . finished . So many flooding back to me , now to start on chapter 4 and start a fresh new story .",Positive,0,1,4
8697,14,262799549,drmickmolloy,2017-11-24,hoe about a prize for best something any place travel too but they dont go to the moon,Positive,0,1,0
8698,15,262799549,drmickmolloy,2017-11-24,6 winning next prize up sleeping in,Positive,0,1,0
8699,16,262799549,drmickmolloy,2017-11-24,best cruise !!!! i think it was a different cruise i was thinking off,Positive,0,1,1
8700,17,262799549,drmickmolloy,2017-11-24,where do i go on next year cant choose now too many,Neutral,0,0,1
8701,18,262799549,drmickmolloy,2017-11-24,the art of noise loving the music back to the 80 ’ S,Positive,0,1,0
8702,19,262799549,drmickmolloy,2017-11-24,great night great great travel up all night to have,Positive,0,1,0
8703,20,14105953,blobrana,2017-11-24,"The 2009 affected , on the Red Sea ( western ) coast of",Neutral,0,0,1
8704,21,116491023,sammysandwch,2017-11-24,"Must buy that Album , knowing me i be in of listening to it . Bad enough when i watched Free Willy for first time . I was a right mess ️",Mixed,2,1,0
8705,22,262799549,drmickmolloy,2017-11-24,ie and to paraphrase a poet your trousers,Neutral,0,0,1
8706,23,1412453526,1974_aj,2017-11-24,to for flooding your with random of .....,Neutral,0,0,1
8707,24,46992958,bruceybhughes,2017-11-24,g1 & ; ! its been a nightmare . I appreciate ... its and happen . But ! some really need to be learnt,Mixed,1,1,4
8708,25,773245961372065792,boltonlesandsfc,2017-11-24,to play away in the 1st team cup tomorrow 1 . 30pm . go to anyone in the village by the recent .,Neutral,0,0,3
8709,26,1320323947,ellenrturner,2017-11-24,INSURANCE PICK UP UR PHONE !!! I ' been waiting 2 and still not spoken to anyone ! Not great when your house is flooded and in need of assistance ! Disgraceful,Negative,3,0,1
8710,27,2882592609,oliverharmar,2017-11-24,A really nice visual explaining how we forecast flooding,Positive,0,1,0
8711,28,921063125893439489,sarahvcoleman1,2017-11-24,New of the community tank seeing as the garden was shut due to flooding ... I …,Negative,1,0,1
8712,29,112270406,johnarmer,2017-11-24,my I report flooding to you so the scale of the problem is known . How do I do this ? Thanks,Mixed,1,1,1
8713,30,30427591,speddmeister,2017-11-24,The current regarding the flooding in to highlight in relation to a 2 - tier local authority structure .,Neutral,0,0,1
8714,0,1149388110,rialouisexxx,2017-01-24,got me in of,Neutral,0,0,1
8715,1,255157148,rachelbissett,2017-01-24,"Just sat for about 5 in of at this , I can ' t handle it",Neutral,0,0,1
8716,2,14880987,goffee71,2017-01-24,"oh , no ! jelly flood",Neutral,0,0,2
8717,3,224392499,rsweeb,2017-01-24,The Flood interview on was good ! Love hearing honest from the,Positive,0,2,0
8718,4,4888050695,adidasanorak,2017-01-24,wearing and and for me it ' s the pristine shoe with that does it for me . The flood back as soon as I,Neutral,0,0,2
8719,5,571258713,dailygloucester,2017-01-24,to find culprit flood in as the swan to ...,Negative,1,0,0
8720,6,575702838,dailysomerset,2017-01-24,Flood at property on Whistling Terrace in fire ... Somerset,Negative,1,0,1
8721,7,89003209,poweredbysram,2017-01-24,thanks for the reply . a flood of people with the same issue,Positive,0,1,1
8722,8,3129200727,rushmoor02,2017-01-24,Always nice to receive a from the family of the lady we with flooding this morning GW02 we ' re only to happy to help,Positive,0,1,0
8723,9,47331384,envagency,2017-01-24,We use to map flood risk & ; measure coastal erosion . It ' s available for all to use as,Negative,1,0,2
8724,10,2787797093,park_garry,2017-01-24,never flood and !! If anybody can help get flood can !!,Positive,0,1,1
8725,11,3345547829,boatccevs,2017-01-24,I saw this on the and thought you should see it : Flood prevention being - -,Neutral,0,0,1
8726,12,1246232677,h2odragansavic,2017-01-24,Proven 2D flood with better accuracy than 1D & ; much faster than 2D,Positive,0,2,0
8727,13,630263901,midlifethread,2017-01-24,We are in need of some assistance with flood cover renewal and would appreciate any,Positive,0,1,0
8728,14,19382749,brummytaff,2017-01-24,Well said ! of Croydon come flooding back . Spot on !,Positive,0,2,1
8729,15,91630662,nee69,2017-01-24,Flood by .,Neutral,0,0,1
8730,16,78090632,hayleybrayphoto,2017-01-24,I made a bride cry ... in a good way ! When she saw her ... and it brought it all flooding …,Mixed,1,1,2
8731,17,34900684,eamonndonohoe,2017-01-24,Flood can laugh about it now . Good yarn,Positive,0,2,0
8732,18,702136702828208129,pemwaldron,2017-01-24,Sea could rise so much this century that they ' unleash 25 times the amount of destructive Business,Negative,1,0,0
8733,19,3009998902,princecharies_,2017-01-24,Sir Prince fund cash backing to ' s - News & ; Star,Positive,0,1,1
8734,20,171869243,waterco_consult,2017-01-24,Flood Risk team with for new for the .,Negative,1,0,0
8735,21,217012625,richfordssw,2017-01-24,call on Government to deal with its ' fragmented ' approach to flooding flood policy government,Negative,1,0,0
8736,22,710848828182818816,penarthfuture,2017-01-24,PLAID £ 1 . 5M OVERSPEND BY VALE COUNCIL ON BARRY FLOOD SCHEME,Neutral,0,0,2
8737,23,37234562,joolstom,2017-01-24,Government ' s sub - standard response on flood prevention report - News from Parliament - Parliament,Neutral,0,0,1
8738,24,2498871378,greenbeltsal,2017-01-24,All flooding are being let down by the that allow and be on the side of the,Negative,1,0,0
8739,25,497182984,olly_pritchard,2017-01-24,Interesting that the Government haven ' t readily the of the 2017 adaptation flooding,Positive,0,1,0
8740,26,132096492,pauljudges,2017-01-24,York - catalogue of … environment,Neutral,0,0,1
8741,27,2194419076,celestefleurs,2017-01-24,my room so disgusting the floor is damp from my shower flooding,Negative,1,0,0
8742,28,2498871378,greenbeltsal,2017-01-24,Any 2 keep football stadium the railway network more traffic pollution runoff Flood,Negative,1,0,0
8743,29,333321518,andrewwaller1,2017-01-24,Early start from Flood Inquiry - news review,Neutral,0,0,1
8744,30,246324373,floodmary,2017-01-24,I agree with lots here but certainly not ! + we have now against flood plain build a must !,Neutral,0,0,2
8745,31,199552134,hattiethepirate,2017-01-24,my mind had literally erased him from existence and I ' m so out . Like it ' s all flooding back .,Neutral,0,0,2
8746,32,383888007,cotterillcivils,2017-01-24,Is essential flood prevention being by ?,Neutral,0,0,1
8747,33,2498871378,greenbeltsal,2017-01-24,Any to stop all the development that is to traffic pollution runoff flooding ?,Negative,1,0,0
8748,34,215092133,rees397,2017-01-24,where did all the flood water go afterwards ?,Neutral,0,0,1
8749,0,3446146816,riverlevelsuk,2017-03-19,Flood Alert : Upper River 19 : 22 19 March,Neutral,0,0,1
8750,1,199031040,jkbridge24,2017-03-19,"just if your driving range is flood lit ? Live in , member at RoT but need some late night practice ! Ta .",Neutral,0,0,3
8751,2,3446146816,riverlevelsuk,2017-03-19,Flood Alert : Upper River 10 : 12 19 March,Neutral,0,0,1
8752,3,1441323584,fieldingpolly,2017-03-19,sometimes I ignore small of hurt & ; wonder why they become a flood of anger,Negative,2,0,0
8753,4,226238691,crackpotclarky,2017-03-19,It ' t quite axle deep but there was about 1 / 4mile of the stuff . Took the main road home to dodge the . day to ride,Mixed,1,1,1
8754,5,226238691,crackpotclarky,2017-03-19,"In spite of riding through the at today ( yes , I know , a dumb thing to do ) our rear hub kept the water out",Negative,1,0,0
8755,6,3446146816,riverlevelsuk,2017-03-19,Flood Alert : Lower River Ure 19 : 14 19 March,Neutral,0,0,1
8756,7,399005697,ianchapman6,2017-03-19,Heavy rain and but still beautiful,Positive,0,1,0
8757,8,3446146816,riverlevelsuk,2017-03-19,Flood Alert : Lower River 20 : 16 19 March,Neutral,0,0,1
8758,9,210055744,stephen_gibbs,2017-03-19,flood possess a level of burning incredulity for this clap trap that Trump,Negative,1,0,0
8759,10,3446146816,riverlevelsuk,2017-03-19,Flood Alert : Upper River 19 : 22 19 March,Neutral,0,0,1
8760,11,3446146816,riverlevelsuk,2017-03-19,Flood Alert : Lower River Ure 19 : 14 19 March,Neutral,0,0,1
8761,12,3446146816,riverlevelsuk,2017-03-19,"Flood Alert : , , and 18 : 11 19 March",Neutral,0,0,1
8762,13,99189494,cornerstone_chs,2017-03-19,"' The rainbow after the flood as a sign of God ' s of the earth , and a reminder to …",Positive,0,1,0
8763,14,319219849,linzee1969,2017-03-19,flood I just have a best of but really like it .,Positive,0,1,0
8764,15,3446146816,riverlevelsuk,2017-03-19,"Flood Alert : , and 15 : 54 19 March",Neutral,0,0,1
8765,16,51076611,tampopo2236,2017-03-19,"Pedestrian Crossing ., STILL a trip hazard and getting splashed by flooding . fix BOTH",Negative,1,0,1
8766,17,3446146816,riverlevelsuk,2017-03-19,"Flood Alert : , , and 18 : 11 19 March",Neutral,0,0,1
8767,18,3446146816,riverlevelsuk,2017-03-19,Flood Alert : River and its 17 : 22 17 March,Neutral,0,0,1
8768,19,3446146816,riverlevelsuk,2017-03-19,"Flood Alert : Cocker , Marron and 17 : 44 19 March",Neutral,0,0,1
8769,0,503285058,peterowen15,2020-03-19,"Well according to the old testament God regularly sent , , . and turned people into of salt on a whim ...",Neutral,0,0,2
8770,1,243131834,shomac28,2020-03-19,I know . She is at peace now and in time I hope the good come flooding back,Positive,0,1,1
8771,2,2265353669,farniboy29,2020-03-19,"Just when I get my head around the grim daily news and all the that comes with it , I go to bed . Wake up in the morning thinking , well that was a crap dream , then it all comes flooding back . Ad ...",Negative,2,0,1
8772,3,964772101147283456,tfwcoffeehouse,2020-03-19,"It ’ s so tough . We ’ d open with in place & ; a ‘ trickle ’ of but got a ‘ flood ’. Yesterday ’ s announcement and the of those we felt might be taking too big a risk by coming in , made us move to & ; delivery only",Negative,3,0,2
8773,4,1006572966195363841,mollie_h1,2020-03-19,I ’ m not ready to see and I ’ m tomorrow as it ’ s where my love for both of them and I just handle all the that will flood back throughout the show ️,Positive,0,1,0
8774,5,4757104643,guyc_01,2020-03-19,"Ah how the tables have turned !! When local your help during the / no home ground you turn your nose at it , oh how the tables have well & ; truly turned",Positive,0,1,2
8775,6,3025467975,pablo_tiley,2020-03-19,"I thought a similar thing recently . I ’ m agnostic but lean towards some of what could be considered paganism . I was wondering with and and whatnot , if Mother Earth was trying to get rid of us because of the damage we ’ done .",Negative,1,0,2
8776,7,885637916,susiesheilsea,2020-03-19,"As the ’ saying goes , may the wind behind ya never be your own !",Neutral,0,0,1
8777,8,1931252316,flood_ronan,2020-03-19,If we get out this year,Neutral,0,0,1
8778,9,186060985,boysgotsoul,2020-03-19,"But your more than happy to flood the EU with men who thieve , Rape and steal our culture your worse than , Your a lying cheat to your own , The EU because of people like YOU",Negative,1,0,0
8779,10,863879011,purmj,2020-03-19,"Sudden unplanned immersion is not nice . If the water is “ frisky ” because the river is in flood , then it ’ s worse . Add in a rogue rope or anything unexpected that you and it does become frightening .",Negative,3,0,0
8780,11,885637916,susiesheilsea,2020-03-19,Don ’ t know about you fitness but I think majority of us might look like this,Neutral,0,0,1
8781,12,1931252316,flood_ronan,2020-03-19,A roundabout ? Fancy !,Positive,0,1,1
8782,13,32450033,dannyy_johnsonn,2020-03-19,"telling people not to go to where there ’ s now a maximum of 10 people in because of the virus , but doing nothing about the 100 ’ s of people flooding into every day is baffling",Negative,1,0,0
8783,14,1931252316,flood_ronan,2020-03-19,Figured he was safe in,Positive,0,1,0
8784,15,885637916,susiesheilsea,2020-03-19,Is that doing a dress rehearsal for tomorrow ?,Neutral,0,0,1
8785,16,18682875,chef1,2020-03-19,Mate I suspect most wont ! I ’ m to see the request . Normally fire if you poison someone is covered I doubt this storm will be sadly !,Negative,2,0,1
8786,17,4614438495,maltdub,2020-03-19,"This is my local church , St ’ s , built over 1000 ago . Since when there have been , plague and . It will see this trouble out . It will outlast all of us . And when ultimately it down , its message won ’ t . Church",Negative,3,0,3
8787,18,18431436,jonesy73,2020-03-19,You too Mat . In time this will pass and we can go back to talking about flooding and .,Neutral,0,0,2
8788,19,106045133,jbw121,2020-03-19,"I know - we ’ had , pestilence ... we ’ get over it .",Negative,1,0,1
8789,20,598102615,gaviniorr,2020-03-19,"It sure is .... amazing considering it was underwater a few ago after the . Part of the flood alleviation scheme a huge amount of flood water , a vital function . Let breeding season commence ....",Positive,0,1,3
8790,21,2869267880,markjones45sw,2020-03-19,nearby wont feel so good either . With the and bad weather football in south and in general the west coast of the hardly got going in 2020 . There are down here who ' a handful of .,Negative,2,0,1
8791,22,1119168226502553600,centre_team,2020-03-19,"Well I Must say after working for the city for 37 plus I can ' t remember a time that been as as this . We have had a few devastating a Heat wave in the mid 70 , s but this the biscuit So of the I Manage for a can do attitude .",Negative,1,0,1
8792,23,705125940569968641,halfpennykerry,2020-03-19,Who the is Beth and is she more popular than the Prime minister ? for a friend Flood Group @,Positive,0,1,2
8793,24,3446146816,riverlevelsuk,2020-03-19,"Flood Alert : flooding in West Dean , Singleton , , East Dean and 17 : 09 19 March",Neutral,0,0,1
8794,25,3446146816,riverlevelsuk,2020-03-19,Flood Alert : Confluence 16 : 53 19 March,Neutral,0,0,1
8795,26,3446146816,riverlevelsuk,2020-03-19,Flood Alert : River south of 16 : 53 19 March,Neutral,0,0,1
8796,27,3446146816,riverlevelsuk,2020-03-19,Flood Alert : Tern and Perry 16 : 53 19 March,Neutral,0,0,1
8797,28,221465986,andyharrisonmbe,2020-03-19,"Sure there will be a few conspiracy who still think there ' s more to it , but here ' s the official announcement of the standing up of the COVID task force . The Military Aid to the Civil Authority ( ) ' t new ( , , ) this is just 1 more .",Negative,1,0,1
